0.0,0.0,0.0,0.0,0.0,0.002372507005929947,0.0020816221367567778,0.0020631500519812107,0.0020875779446214437,0.0020964480936527252,1.2874205112457275,1.3534942865371704,1.102791428565979,1.1964256763458252,1.2599940299987793,1.0
0.0,0.0,0.0,0.0,1.0,0.0020816221367567778,0.0020631500519812107,0.0020875779446214437,0.0020964480936527252,0.015451610088348389,1.3534942865371704,1.102791428565979,1.1964256763458252,1.2599940299987793,14.88519287109375,1.0
0.0,0.0,0.0,1.0,0.0,0.0020631500519812107,0.0020875779446214437,0.0020964480936527252,0.015451610088348389,0.0030860172118991613,1.102791428565979,1.1964256763458252,1.2599940299987793,14.88519287109375,0.09959270805120468,1.0
0.0,0.0,1.0,0.0,0.0,0.0020875779446214437,0.0020964480936527252,0.015451610088348389,0.0030860172118991613,0.0029787574894726276,1.1964256763458252,1.2599940299987793,14.88519287109375,0.09959270805120468,1.4361172914505005,1.0
0.0,1.0,0.0,0.0,0.0,0.0020964480936527252,0.015451610088348389,0.0030860172118991613,0.0029787574894726276,0.0021737110801041126,1.2599940299987793,14.88519287109375,0.09959270805120468,1.4361172914505005,0.782450258731842,1.0
1.0,0.0,0.0,0.0,0.0,0.015451610088348389,0.0030860172118991613,0.0029787574894726276,0.0021737110801041126,0.002238995861262083,14.88519287109375,0.09959270805120468,1.4361172914505005,0.782450258731842,1.2399840354919434,1.0
0.0,0.0,0.0,0.0,0.0,0.0030860172118991613,0.0029787574894726276,0.0021737110801041126,0.002238995861262083,0.002242649905383587,0.09959270805120468,1.4361172914505005,0.782450258731842,1.2399840354919434,1.3854656219482422,1.0
0.0,0.0,0.0,0.0,0.0,0.0029787574894726276,0.0021737110801041126,0.002238995861262083,0.002242649905383587,0.00276693026535213,1.4361172914505005,0.782450258731842,1.2399840354919434,1.3854656219482422,3.411458969116211,1.0
0.0,0.0,1.0,0.0,0.0,0.003414784325286746,0.003048105165362358,0.0034688008017838,0.0026263738982379436,0.0021492717787623405,1.2850542068481445,1.0597060918807983,5.104057788848877,1.318988561630249,0.34408101439476013,1.0
0.0,1.0,0.0,0.0,1.0,0.003048105165362358,0.0034688008017838,0.0026263738982379436,0.0021492717787623405,0.009473615325987339,1.0597060918807983,5.104057788848877,1.318988561630249,0.34408101439476013,13.310453414916992,1.0
1.0,0.0,0.0,1.0,0.0,0.0034688008017838,0.0026263738982379436,0.0021492717787623405,0.009473615325987339,0.004590409342199564,5.104057788848877,1.318988561630249,0.34408101439476013,13.310453414916992,0.6203968524932861,1.0
